 k’©© j–E˙+¸¸ˆˆÑ!Åˆ¡!—)ÅÊÙÅ!ˆÙÙÙˆƒÊÙƒ¸¸ƒÙ˜‰[2H[2JSensor initialization...
ERROR!
CALIBRATED...
[2H[2JSensor initialization...
CALIBRATING...
CALIBRATED...
32.8,-0.4,-0.0,0.0000,0.0000,0.0014,0.0017
33.6,-0.5,-0.0,0.0000,0.0000,0.0021,0.0024
34.4,-0.5,-0.0,0.0000,0.0000,0.0021,0.0031
35.2,-0.5,-0.0,0.0000,0.0000,0.0021,0.0031
35.9,-0.5,-0.0,0.0000,0.0000,0.0021,0.0031
36.6,-0.5,-0.0,0.0000,0.0000,0.0021,0.0031
37.3,-0.5,-0.0,0.0000,0.0000,0.0021,0.0031
38.0,-0.6,-0.0,0.0000,0.0000,0.0021,0.0031
38.7,-0.6,-0.0,0.0000,0.0000,0.0030,0.0038
39.4,-0.6,-0.0,0.0000,0.0000,0.0037,0.0038
40.1,-0.6,-0.0,0.0000,0.0000,0.0037,0.0038
40.7,-0.6,-0.0,0.0000,0.0000,0.0037,0.0038
41.3,-0.7,-0.0,0.0000,0.0000,0.0037,0.0038
42.0,-0.7,-0.0,0.0000,0.0000,0.0037,0.0038
42.6,-0.7,-0.0,0.0000,0.0000,0.0037,0.0038
43.2,-0.7,-0.0,0.0000,0.0000,0.0037,0.0038
43.7,-0.7,-0.0,0.0000,0.0000,0.0037,0.0038
44.3,-0.7,-0.0,0.0000,0.0000,0.0037,0.0038
44.9,-0.7,-0.0,0.0000,0.0000,0.0037,0.0038
45.4,-0.7,-0.0,0.0000,0.0000,0.0037,0.0038
46.0,-0.7,-0.0,0.0000,0.0000,0.0037,0.0038
46.5,-0.7,-0.0,0.0000,0.0000,0.0037,0.0038
47.0,-0.7,-0.0,0.0000,0.0001,0.0037,0.0045
47.5,-0.7,-0.0,0.0000,0.0001,0.0037,0.0045
48.0,-0.7,-0.0,0.0000,0.0001,0.0037,0.0045
48.5,-0.7,-0.0,0.0000,0.0001,0.0037,0.0045
49.0,-0.8,-0.0,0.0000,0.0001,0.0037,0.0045
49.5,-0.8,-0.0,0.0000,0.0001,0.0037,0.0045
49.9,-0.8,-0.0,0.0000,0.0001,0.0037,0.0045
50.3,-0.8,-0.0,0.0000,0.0001,0.0037,0.0045
50.8,-0.8,-0.0,0.0000,0.0001,0.0037,0.0045
51.2,-0.8,-0.0,0.0000,0.0001,0.0037,0.0045
51.6,-0.8,-0.0,0.0000,0.0001,0.0037,0.0045
52.1,-0.9,-0.0,0.0000,0.0001,0.0037,0.0045
52.5,-0.9,-0.0,0.0000,0.0001,0.0037,0.0045
52.9,-0.9,-0.0,0.0000,0.0001,0.0037,0.0045
53.3,-0.9,-0.0,0.0000,0.0001,0.0037,0.0045
53.6,-0.9,-0.0,0.0000,0.0001,0.0037,0.0045
54.0,-0.9,-0.0,0.0000,0.0001,0.0037,0.0045
54.4,-0.9,-0.0,0.0000,0.0001,0.0037,0.0045
54.7,-0.9,-0.0,0.0000,0.0001,0.0037,0.0045
55.1,-0.9,-0.0,0.0000,0.0001,0.0037,0.0045
55.4,-0.9,-0.0,0.0000,0.0001,0.0037,0.0045
55.8,-0.9,-0.0,0.0000,0.0001,0.0037,0.0045
56.1,-0.9,-0.0,0.0000,0.0001,0.0037,0.0054
56.4,-1.0,-0.0,0.0000,0.0001,0.0037,0.0054
56.8,-1.0,-0.0,0.0000,0.0001,0.0037,0.0054
57.1,-1.0,-0.0,0.0000,0.0001,0.0037,0.0054
57.4,-1.0,-0.0,0.0000,0.0001,0.0037,0.0054
57.7,-1.0,-0.0,0.0000,0.0001,0.0037,0.0054
58.0,-1.0,-0.0,0.0000,0.0001,0.0037,0.0054
58.3,-1.0,-0.0,0.0000,0.0001,0.0037,0.0054
58.5,-1.0,-0.0,0.0000,0.0001,0.0037,0.0054
58.8,-1.0,-0.0,0.0000,0.0001,0.0037,0.0054
59.1,-1.0,-0.0,0.0000,0.0001,0.0037,0.0054
59.3,-1.0,-0.0,0.0000,0.0001,0.0037,0.0054
59.6,-1.0,-0.0,0.0000,0.0001,0.0037,0.0054
59.9,-1.0,-0.0,0.0000,0.0001,0.0037,0.0054
60.1,-1.0,-0.0,0.0000,0.0001,0.0037,0.0054
60.4,-1.0,-0.0,0.0000,0.0001,0.0037,0.0054
60.6,-1.0,-0.0,0.0000,0.0001,0.0037,0.0054
60.8,-1.0,-0.0,0.0000,0.0001,0.0037,0.0054
61.1,-1.0,-0.0,0.0000,0.0001,0.0037,0.0054
61.3,-1.0,-0.0,0.0000,0.0001,0.0037,0.0054
61.5,-1.1,-0.0,0.0000,0.0001,0.0037,0.0054
61.7,-1.1,-0.0,0.0000,0.0001,0.0037,0.0054
61.9,-1.1,-0.0,0.0000,0.0001,0.0037,0.0054
62.1,-1.1,-0.0,0.0000,0.0001,0.0037,0.0054
62.3,-1.1,-0.0,0.0000,0.0001,0.0037,0.0061
62.5,-1.1,-0.0,0.0000,0.0001,0.0037,0.0061
62.7,-1.1,-0.0,0.0000,0.0001,0.0037,0.0061
62.9,-1.1,-0.0,0.0000,0.0001,0.0037,0.0061
63.1,-1.1,-0.0,0.0000,0.0001,0.0037,0.0061
63.3,-1.1,-0.0,0.0000,0.0001,0.0037,0.0061
63.5,-1.1,-0.0,0.0000,0.0001,0.0037,0.0068
63.7,-1.1,-0.0,0.0000,0.0001,0.0037,0.0068
63.8,-1.1,-0.0,0.0000,0.0001,0.0037,0.0068
64.0,-1.1,-0.0,0.0000,0.0001,0.0037,0.0068
64.2,-1.1,-0.0,0.0000,0.0001,0.0037,0.0068
64.3,-1.1,-0.0,0.0000,0.0001,0.0037,0.0068
64.5,-1.1,-0.0,0.0000,0.0001,0.0037,0.0068
64.6,-1.1,-0.0,0.0000,0.0002,0.0037,0.0074
64.8,-1.1,-0.0,0.0000,0.0002,0.0037,0.0074
64.9,-1.1,-0.0,0.0000,0.0002,0.0037,0.0074
65.1,-1.2,-0.0,0.0000,0.0002,0.0037,0.0082
65.2,-1.2,-0.0,0.0000,0.0002,0.0037,0.0082
65.4,-1.2,-0.0,0.0000,0.0002,0.0037,0.0082
65.5,-1.2,-0.0,0.0000,0.0002,0.0037,0.0082
65.7,-1.2,-0.0,0.0000,0.0002,0.0037,0.0082
65.8,-1.2,-0.0,0.0000,0.0002,0.0037,0.0082
65.9,-1.2,-0.0,0.0000,0.0002,0.0037,0.0082
66.0,-1.2,-0.0,0.0000,0.0002,0.0037,0.0082
66.2,-1.2,-0.0,0.0000,0.0002,0.0037,0.0082
66.3,-1.3,-0.0,0.0000,0.0002,0.0037,0.0082
66.4,-1.2,-0.0,0.0000,0.0002,0.0037,0.0082
66.6,-1.2,-0.0,0.0000,0.0002,0.0037,0.0082
66.7,-1.3,-0.0,0.0001,0.0002,0.0045,0.0082
66.8,-1.3,-0.0,0.0001,0.0002,0.0045,0.0082
66.9,-1.3,-0.0,0.0001,0.0002,0.0045,0.0082
67.0,-1.3,-0.0,0.0001,0.0002,0.0045,0.0082
67.1,-1.3,-0.0,0.0001,0.0002,0.0045,0.0082
67.2,-1.3,-0.0,0.0001,0.0002,0.0045,0.0082
67.3,-1.3,-0.0,0.0001,0.0002,0.0045,0.0082
67.4,-1.3,-0.0,0.0001,0.0002,0.0045,0.0082
67.5,-1.3,-0.0,0.0001,0.0002,0.0045,0.0082
67.6,-1.3,-0.0,0.0001,0.0002,0.0045,0.0082
67.7,-1.2,-0.0,0.0001,0.0002,0.0045,0.0082
67.8,-1.3,-0.0,0.0001,0.0002,0.0045,0.0082
67.9,-1.3,-0.0,0.0001,0.0002,0.0045,0.0082
68.0,-1.3,-0.0,0.0001,0.0002,0.0045,0.0082
68.0,-1.3,-0.0,0.0001,0.0002,0.0045,0.0082
68.1,-1.3,-0.0,0.0001,0.0002,0.0045,0.0082
68.2,-1.3,-0.0,0.0001,0.0002,0.0045,0.0082
68.3,-1.3,-0.0,0.0001,0.0002,0.0054,0.0090
68.4,-1.3,-0.0,0.0001,0.0002,0.0054,0.0090
68.4,-1.3,-0.0,0.0001,0.0002,0.0054,0.0090
68.5,-1.2,-0.0,0.0001,0.0002,0.0054,0.0090
68.6,-1.2,-0.0,0.0001,0.0002,0.0054,0.0090
68.7,-1.2,-0.0,0.0001,0.0002,0.0054,0.0090
68.7,-1.2,-0.0,0.0001,0.0002,0.0054,0.0090
68.8,-1.2,-0.0,0.0001,0.0002,0.0054,0.0090
68.9,-1.2,-0.0,0.0001,0.0002,0.0054,0.0090
69.0,-1.3,-0.0,0.0001,0.0002,0.0054,0.0090
69.0,-1.3,-0.0,0.0001,0.0002,0.0054,0.0090
69.1,-1.3,-0.0,0.0001,0.0002,0.0060,0.0090
69.1,-1.2,-0.0,0.0001,0.0002,0.0060,0.0090
69.2,-1.2,-0.0,0.0001,0.0002,0.0060,0.0090
69.3,-1.3,-0.0,0.0001,0.0002,0.0060,0.0090
69.3,-1.3,-0.0,0.0001,0.0002,0.0060,0.0090
69.4,-1.3,-0.0,0.0001,0.0002,0.0060,0.0090
69.5,-1.3,-0.0,0.0001,0.0002,0.0060,0.0090
69.5,-1.3,-0.0,0.0001,0.0002,0.0060,0.0090
69.6,-1.3,-0.0,0.0001,0.0002,0.0060,0.0090
69.6,-1.3,-0.0,0.0001,0.0002,0.0060,0.0090
69.7,-1.3,-0.0,0.0001,0.0003,0.0060,0.0099
69.7,-1.3,-0.0,0.0001,0.0003,0.0060,0.0099
69.8,-1.3,-0.0,0.0001,0.0003,0.0068,0.0099
69.8,-1.3,-0.0,0.0001,0.0003,0.0068,0.0099
69.9,-1.3,-0.0,0.0002,0.0003,0.0077,0.0099
69.9,-1.3,-0.0,0.0002,0.0003,0.0077,0.0099
70.0,-1.3,-0.0,0.0002,0.0003,0.0077,0.0099
70.0,-1.3,-0.0,0.0002,0.0003,0.0077,0.0099
70.1,-1.3,-0.0,0.0002,0.0003,0.0089,0.0099
70.1,-1.3,-0.0,0.0002,0.0003,0.0089,0.0099
70.2,-1.3,-0.0,0.0002,0.0003,0.0089,0.0099
70.2,-1.2,-0.0,0.0002,0.0003,0.0089,0.0099
70.3,-1.3,-0.0,0.0002,0.0003,0.0089,0.0099
70.3,-1.3,-0.0,0.0002,0.0003,0.0089,0.0099
70.3,-1.3,-0.0,0.0002,0.0003,0.0089,0.0099
70.4,-1.3,-0.0,0.0002,0.0003,0.0095,0.0099
70.4,-1.3,-0.0,0.0003,0.0003,0.0101,0.0099
70.5,-1.3,-0.0,0.0003,0.0003,0.0101,0.0099
70.5,-1.2,-0.0,0.0003,0.0003,0.0101,0.0099
70.5,-1.3,-0.0,0.0003,0.0003,0.0101,0.0099
70.6,-1.2,-0.0,0.0003,0.0003,0.0109,0.0099
70.6,-1.2,-0.0,0.0003,0.0003,0.0109,0.0099
70.6,-1.2,-0.0,0.0003,0.0003,0.0109,0.0099
70.7,-1.2,-0.0,0.0003,0.0003,0.0109,0.0099
70.7,-1.2,-0.0,0.0003,0.0003,0.0109,0.0099
70.7,-1.2,-0.0,0.0003,0.0003,0.0109,0.0099
70.8,-1.2,-0.0,0.0003,0.0003,0.0109,0.0099
70.8,-1.3,-0.0,0.0004,0.0003,0.0115,0.0099
70.8,-1.3,-0.0,0.0004,0.0003,0.0115,0.0099
70.9,-1.3,-0.0,0.0004,0.0003,0.0115,0.0099
70.9,-1.3,-0.0,0.0004,0.0003,0.0115,0.0099
70.9,-1.3,-0.0,0.0004,0.0003,0.0115,0.0099
70.9,-1.3,-0.0,0.0004,0.0003,0.0115,0.0099
71.0,-1.3,-0.0,0.0004,0.0003,0.0126,0.0099
71.0,-1.3,-0.0,0.0004,0.0003,0.0126,0.0099
71.0,-1.3,-0.0,0.0004,0.0003,0.0126,0.0099
71.0,-1.4,-0.0,0.0004,0.0003,0.0126,0.0099
71.1,-1.4,-0.0,0.0004,0.0003,0.0126,0.0099
71.1,-1.3,-0.0,0.0004,0.0003,0.0126,0.0099
71.1,-1.3,-0.0,0.0004,0.0003,0.0126,0.0099
71.2,-1.3,-0.0,0.0004,0.0003,0.0126,0.0099
71.2,-1.3,-0.0,0.0004,0.0003,0.0126,0.0099
71.2,-1.3,-0.0,0.0004,0.0003,0.0126,0.0099
71.2,-1.4,-0.0,0.0004,0.0003,0.0126,0.0099
71.3,-1.3,-0.0,0.0004,0.0003,0.0126,0.0099
71.3,-1.3,-0.0,0.0005,0.0003,0.0136,0.0099
71.3,-1.3,-0.0,0.0005,0.0003,0.0136,0.0099
71.3,-1.3,-0.0,0.0005,0.0003,0.0136,0.0099
71.4,-1.3,-0.0,0.0005,0.0003,0.0136,0.0099
71.4,-1.3,-0.0,0.0005,0.0003,0.0136,0.0099
71.4,-1.3,-0.0,0.0005,0.0003,0.0136,0.0099
71.4,-1.3,-0.0,0.0005,0.0003,0.0136,0.0099
71.4,-1.3,-0.0,0.0005,0.0003,0.0136,0.0099
71.5,-1.3,-0.0,0.0005,0.0003,0.0136,0.0099
71.5,-1.3,-0.0,0.0005,0.0003,0.0136,0.0099
71.5,-1.3,-0.0,0.0005,0.0003,0.0136,0.0099
71.5,-1.3,-0.0,0.0005,0.0003,0.0136,0.0099
71.5,-1.3,-0.0,0.0005,0.0003,0.0136,0.0099
71.6,-1.4,-0.0,0.0005,0.0003,0.0144,0.0099
71.6,-1.4,-0.0,0.0005,0.0003,0.0144,0.0099
71.6,-1.4,-0.0,0.0005,0.0003,0.0144,0.0099
71.6,-1.4,-0.0,0.0005,0.0003,0.0144,0.0099
71.6,-1.3,-0.0,0.0005,0.0003,0.0144,0.0099
71.6,-1.3,-0.0,0.0005,0.0003,0.0144,0.0105
71.6,-1.3,-0.0,0.0005,0.0003,0.0144,0.0105
71.7,-1.3,-0.0,0.0005,0.0003,0.0144,0.0105
71.7,-1.3,-0.0,0.0005,0.0003,0.0144,0.0105
71.7,-1.3,-0.0,0.0005,0.0003,0.0144,0.0105
71.7,-1.3,-0.0,0.0005,0.0003,0.0144,0.0105
71.7,-1.3,-0.0,0.0005,0.0003,0.0144,0.0105
71.7,-1.3,-0.0,0.0005,0.0003,0.0144,0.0105
71.7,-1.3,-0.0,0.0005,0.0003,0.0144,0.0105
71.7,-1.3,-0.0,0.0005,0.0004,0.0144,0.0112
71.7,-1.3,-0.0,0.0005,0.0004,0.0144,0.0112
71.7,-1.3,-0.0,0.0005,0.0004,0.0144,0.0112
71.8,-1.3,-0.0,0.0005,0.0004,0.0144,0.0112
71.8,-1.3,-0.0,0.0005,0.0004,0.0144,0.0112
71.8,-1.3,-0.0,0.0005,0.0004,0.0144,0.0112
71.8,-1.3,-0.0,0.0005,0.0004,0.0144,0.0112
71.8,-1.3,-0.0,0.0005,0.0004,0.0144,0.0112
71.8,-1.3,-0.0,0.0005,0.0004,0.0144,0.0112
71.8,-1.3,-0.0,0.0005,0.0004,0.0144,0.0112
71.8,-1.4,-0.0,0.0005,0.0004,0.0144,0.0119
71.9,-1.3,-0.0,0.0005,0.0004,0.0144,0.0119
71.9,-1.3,-0.0,0.0005,0.0004,0.0144,0.0119
71.9,-1.4,-0.0,0.0005,0.0004,0.0144,0.0119
71.9,-1.4,-0.0,0.0005,0.0004,0.0144,0.0119
71.9,-1.4,-0.0,0.0005,0.0004,0.0144,0.0119
71.9,-1.4,-0.0,0.0005,0.0004,0.0144,0.0119
71.9,-1.4,-0.0,0.0005,0.0004,0.0144,0.0119
71.9,-1.4,-0.0,0.0005,0.0004,0.0144,0.0119
71.9,-1.4,-0.0,0.0005,0.0004,0.0144,0.0119
71.9,-1.4,-0.0,0.0005,0.0004,0.0144,0.0119
71.9,-1.5,-0.0,0.0005,0.0004,0.0144,0.0119
71.9,-1.5,-0.0,0.0005,0.0004,0.0144,0.0119
71.9,-1.4,-0.0,0.0005,0.0004,0.0144,0.0119
72.0,-1.4,-0.0,0.0005,0.0004,0.0144,0.0119
72.0,-1.4,-0.0,0.0005,0.0004,0.0144,0.0119
72.0,-1.4,-0.0,0.0005,0.0004,0.0144,0.0119
72.0,-1.4,-0.0,0.0005,0.0004,0.0144,0.0119
72.0,-1.4,-0.0,0.0005,0.0004,0.0144,0.0119
72.0,-1.4,-0.0,0.0005,0.0004,0.0144,0.0119
72.0,-1.4,-0.0,0.0005,0.0004,0.0144,0.0119
72.0,-1.4,-0.0,0.0005,0.0004,0.0144,0.0119
72.0,-1.4,-0.0,0.0006,0.0004,0.0156,0.0119
72.0,-1.3,-0.0,0.0006,0.0004,0.0156,0.0119
72.0,-1.4,-0.0,0.0006,0.0004,0.0156,0.0119
72.0,-1.4,-0.0,0.0006,0.0004,0.0156,0.0119
72.0,-1.3,-0.0,0.0006,0.0004,0.0156,0.0119
72.0,-1.4,-0.0,0.0006,0.0004,0.0156,0.0119
72.0,-1.4,-0.0,0.0006,0.0004,0.0156,0.0119
72.0,-1.4,-0.0,0.0006,0.0004,0.0156,0.0119
72.1,-1.4,-0.0,0.0006,0.0004,0.0156,0.0119
72.1,-1.4,-0.0,0.0007,0.0004,0.0164,0.0119
72.1,-1.4,-0.0,0.0007,0.0004,0.0164,0.0119
72.1,-1.4,-0.0,0.0007,0.0004,0.0164,0.0119
72.1,-1.4,-0.0,0.0007,0.0004,0.0164,0.0119
72.1,-1.4,-0.0,0.0007,0.0004,0.0164,0.0119
72.1,-1.4,-0.0,0.0007,0.0004,0.0164,0.0119
72.1,-1.4,-0.0,0.0007,0.0004,0.0164,0.0119
72.1,-1.4,-0.0,0.0007,0.0004,0.0164,0.0119
72.1,-1.5,-0.0,0.0007,0.0004,0.0164,0.0119
72.1,-1.4,-0.1,0.0007,0.0004,0.0164,0.0119
72.1,-1.4,-0.1,0.0007,0.0004,0.0164,0.0119
72.1,-1.5,-0.1,0.0007,0.0004,0.0164,0.0119
72.1,-1.5,-0.1,0.0007,0.0004,0.0164,0.0119
72.1,-1.5,-0.1,0.0007,0.0004,0.0164,0.0119
72.1,-1.5,-0.1,0.0007,0.0004,0.0164,0.0119
72.1,-1.4,-0.1,0.0007,0.0004,0.0164,0.0119
72.1,-1.5,-0.1,0.0007,0.0004,0.0164,0.0119
72.2,-1.5,-0.1,0.0007,0.0005,0.0164,0.0127
72.1,-1.5,-0.1,0.0007,0.0005,0.0164,0.0141
72.2,-1.4,-0.1,0.0007,0.0005,0.0164,0.0141
[[[1443, 6],[1441, 6],[1559, 6],[1830, 6],[2172, 6],[2230, 6],[2274, 6],[2316, 6]],[[1438, 6],[1520, 6],[1773, 6],[2138, 6],[2201, 6],[2228, 6],[2274, 6],[2272, 6]],[[1481, 6],[1736, 6],[2132, 6],[2177, 6],[2229, 6],[2234, 6],[2243, 6],[2289, 6]],[[1719, 6],[2095, 6],[2186, 6],[2176, 6],[2216, 6],[2240, 6],[2259, 6],[2280, 6]],[[2053, 6],[2156, 6],[2180, 6],[2199, 6],[2226, 6],[2235, 6],[2251, 6],[2294, 6]],[[2141, 6],[2167, 6],[2179, 6],[2210, 6],[2224, 6],[2224, 6],[2246, 6],[2275, 6]],[[2167, 6],[2167, 6],[2190, 6],[2193, 6],[2207, 6],[2224, 6],[2246, 6],[2269, 6]],[[2167, 6],[2180, 6],[2187, 6],[2196, 6],[2214, 6],[2225, 6],[2243, 6],[2269, 6]],]
72.2,-1.5,-0.1,0.0009,0.0006,0.0189,0.0148
72.2,-1.4,-0.1,0.0009,0.0006,0.0189,0.0148
72.2,-1.4,-0.1,0.0009,0.0006,0.0189,0.0148
72.2,-1.4,-0.1,0.0009,0.0006,0.0189,0.0148
72.2,-1.5,-0.1,0.0009,0.0006,0.0189,0.0148
72.2,-1.5,-0.1,0.0009,0.0006,0.0189,0.0148
72.2,-1.5,-0.1,0.0009,0.0006,0.0189,0.0148
72.2,-1.5,-0.1,0.0009,0.0006,0.0189,0.0148
72.2,-1.5,-0.1,0.0010,0.0006,0.0198,0.0148
72.2,-1.5,-0.1,0.0010,0.0006,0.0198,0.0148
72.2,-1.5,-0.1,0.0010,0.0006,0.0198,0.0148
72.2,-1.5,-0.1,0.0010,0.0006,0.0198,0.0148
72.2,-1.5,-0.1,0.0010,0.0006,0.0198,0.0148
72.2,-1.5,-0.1,0.0010,0.0006,0.0204,0.0148
72.2,-1.5,-0.1,0.0010,0.0006,0.0204,0.0155
72.2,-1.5,-0.1,0.0010,0.0006,0.0204,0.0155
72.2,-1.5,-0.1,0.0010,0.0006,0.0204,0.0155
72.2,-1.5,-0.1,0.0010,0.0006,0.0204,0.0155
72.2,-1.5,-0.1,0.0010,0.0006,0.0204,0.0155
72.2,-1.5,-0.1,0.0010,0.0006,0.0204,0.0155
72.2,-1.4,-0.1,0.0010,0.0006,0.0204,0.0155
72.2,-1.4,-0.1,0.0010,0.0006,0.0204,0.0155
72.2,-1.4,-0.1,0.0010,0.0006,0.0204,0.0155
72.2,-1.4,-0.1,0.0010,0.0006,0.0204,0.0155
72.2,-1.4,-0.1,0.0010,0.0006,0.0204,0.0155
72.2,-1.4,-0.1,0.0010,0.0006,0.0204,0.0155
72.2,-1.4,-0.1,0.0010,0.0006,0.0204,0.0155
72.2,-1.4,-0.1,0.0010,0.0006,0.0204,0.0155
72.2,-1.4,-0.1,0.0010,0.0006,0.0204,0.0155
72.2,-1.4,-0.1,0.0010,0.0006,0.0204,0.0155
72.2,-1.4,-0.1,0.0010,0.0006,0.0204,0.0155
72.2,-1.4,-0.1,0.0010,0.0007,0.0204,0.0166
72.2,-1.4,-0.1,0.0010,0.0007,0.0204,0.0166
72.2,-1.3,-0.1,0.0010,0.0007,0.0204,0.0166
72.2,-1.4,-0.1,0.0010,0.0007,0.0204,0.0166
72.2,-1.4,-0.1,0.0010,0.0007,0.0204,0.0166
72.2,-1.3,-0.1,0.0010,0.0007,0.0204,0.0166
72.2,-1.3,-0.1,0.0011,0.0007,0.0214,0.0166
72.2,-1.3,-0.1,0.0011,0.0007,0.0214,0.0166
72.2,-1.3,-0.1,0.0011,0.0007,0.0214,0.0166
72.2,-1.3,-0.1,0.0011,0.0007,0.0214,0.0166
72.2,-1.3,-0.1,0.0011,0.0007,0.0214,0.0166
72.2,-1.3,-0.1,0.0011,0.0007,0.0214,0.0166
72.2,-1.4,-0.1,0.0011,0.0007,0.0214,0.0166
72.3,-1.4,-0.1,0.0011,0.0007,0.0214,0.0166
72.3,-1.4,-0.1,0.0011,0.0007,0.0214,0.0166
72.3,-1.4,-0.1,0.0011,0.0007,0.0214,0.0166
72.3,-1.4,-0.1,0.0011,0.0007,0.0214,0.0166
72.3,-1.4,-0.1,0.0011,0.0007,0.0214,0.0166
[[[1441, 0],[1449, 0],[1538, 0],[1781, 0],[2160, 0],[2229, 0],[2288, 0],[2297, 0]],[[1435, 0],[1539, 0],[1767, 0],[2159, 0],[2205, 0],[2225, 0],[2276, 0],[2280, 0]],[[1475, 0],[1733, 0],[2128, 0],[2192, 0],[2192, 0],[2215, 0],[2243, 0],[2294, 0]],[[1707, 0],[2109, 0],[2168, 0],[2199, 0],[2234, 0],[2222, 0],[2216, 0],[2267, 0]],[[2060, 0],[2166, 0],[2183, 0],[2190, 0],[2209, 0],[2241, 0],[2251, 0],[2265, 0]],[[2146, 0],[2161, 0],[2192, 0],[2207, 0],[2231, 0],[2228, 0],[2257, 0],[2281, 0]],[[2158, 0],[2181, 0],[2187, 0],[2205, 0],[2227, 0],[2247, 0],[2262, 0],[2265, 0]],[[2176, 0],[2176, 0],[2184, 0],[2207, 0],[2222, 0],[2234, 0],[2282, 0],[2300, 0]],]
72.3,-1.4,-0.1,0.0011,0.0008,0.0214,0.0173
72.3,-1.3,-0.1,0.0011,0.0008,0.0214,0.0173
72.3,-1.3,-0.1,0.0011,0.0008,0.0214,0.0173
72.3,-1.3,-0.1,0.0011,0.0008,0.0214,0.0173
72.3,-1.3,-0.1,0.0011,0.0008,0.0214,0.0173
72.3,-1.3,-0.1,0.0011,0.0008,0.0214,0.0173
72.3,-1.4,-0.1,0.0011,0.0008,0.0214,0.0173
72.3,-1.4,-0.1,0.0011,0.0008,0.0214,0.0173
72.3,-1.4,-0.1,0.0011,0.0008,0.0214,0.0173
72.3,-1.4,-0.1,0.0011,0.0008,0.0214,0.0173
72.3,-1.4,-0.1,0.0011,0.0008,0.0214,0.0173
72.3,-1.4,-0.1,0.0011,0.0008,0.0214,0.0173
72.3,-1.4,-0.1,0.0012,0.0008,0.0222,0.0173
72.3,-1.4,-0.1,0.0012,0.0008,0.0222,0.0173
72.3,-1.5,-0.1,0.0012,0.0008,0.0222,0.0173
72.3,-1.5,-0.1,0.0012,0.0008,0.0222,0.0173
72.3,-1.5,-0.1,0.0012,0.0008,0.0222,0.0173
72.3,-1.5,-0.1,0.0012,0.0008,0.0222,0.0173
72.3,-1.5,-0.1,0.0012,0.0008,0.0222,0.0180
72.3,-1.5,-0.1,0.0013,0.0008,0.0229,0.0180
72.3,-1.5,-0.1,0.0013,0.0008,0.0229,0.0180
72.3,-1.5,-0.1,0.0013,0.0008,0.0229,0.0180
72.3,-1.5,-0.1,0.0013,0.0008,0.0229,0.0180
72.3,-1.5,-0.1,0.0013,0.0008,0.0229,0.0180
72.3,-1.5,-0.1,0.0013,0.0008,0.0229,0.0180
72.3,-1.5,-0.1,0.0013,0.0008,0.0229,0.0180
72.3,-1.5,-0.1,0.0013,0.0008,0.0229,0.0180
72.3,-1.5,-0.1,0.0013,0.0008,0.0229,0.0180
72.3,-1.5,-0.1,0.0013,0.0008,0.0229,0.0180
72.3,-1.5,-0.1,0.0013,0.0008,0.0229,0.0180
